country,geo,continent,year,hiv_prevalence,income,population,cen_Latitude,cen_Longitude,pct_chg_prevalence,cen_longitude
Cameroon,cmr,Africa,2000,5.5,2404,15927713,6,12.5,1.8518518518518379,NA
Cameroon,cmr,Africa,2001,5.5,2447,16349364,6,12.5,0,NA
Cameroon,cmr,Africa,2002,5.5,2480,16779434,6,12.5,0,NA
Cameroon,cmr,Africa,2003,5.5,2514,17218591,6,12.5,0,NA
Cameroon,cmr,Africa,2004,5.4,2540,17667576,6,12.5,-1.8181818181818077,NA
Cameroon,cmr,Africa,2005,5.4,2532,18126999,6,12.5,0,NA
Cameroon,cmr,Africa,2006,5.4,2547,18597109,6,12.5,0,NA
Cameroon,cmr,Africa,2007,5.4,2564,19078100,6,12.5,0,NA
Cameroon,cmr,Africa,2008,5.3,2571,19570418,6,12.5,-1.85185185185186,NA
Cameroon,cmr,Africa,2009,4.8,2554,20074522,6,12.5,-9.433962264150942,NA
Cameroon,cmr,Africa,2010,4.7,2571,20590666,6,12.5,-2.083333333333326,NA
Canada,can,Americas,1979,0.012998487,26665,24257594,60.10867,-113.64258,NA,NA
Canada,can,Americas,1980,NA,26678,24515788,60.10867,-113.64258,NA,NA
Canada,can,Americas,1981,NA,27171,24768525,60.10867,-113.64258,NA,NA
Canada,can,Americas,1982,NA,26031,25017501,60.10867,-113.64258,NA,NA
Canada,can,Americas,1983,NA,26525,25272656,60.10867,-113.64258,NA,NA
Canada,can,Americas,1984,NA,27781,25546736,60.10867,-113.64258,NA,NA
Canada,can,Americas,1985,NA,29016,25848173,60.10867,-113.64258,NA,NA
Canada,can,Americas,1986,NA,29482,26181342,60.10867,-113.64258,NA,NA
Canada,can,Americas,1987,NA,30288,26541981,60.10867,-113.64258,NA,NA
Canada,can,Americas,1988,NA,31356,26919036,60.10867,-113.64258,NA,NA
Canada,can,Americas,1989,NA,31550,27296517,60.10867,-113.64258,NA,NA
Canada,can,Americas,1990,0.1,31163,27662440,60.10867,-113.64258,NA,NA
Canada,can,Americas,1991,0.2,30090,28014102,60.10867,-113.64258,100,NA
Canada,can,Americas,1992,0.2,29977,28353843,60.10867,-113.64258,0,NA
Canada,can,Americas,1993,0.2,30424,28680921,60.10867,-113.64258,0,NA
Canada,can,Americas,1994,0.2,31505,28995822,60.10867,-113.64258,0,NA
Canada,can,Americas,1995,0.2,32101,29299478,60.10867,-113.64258,0,NA
Canada,can,Americas,1996,0.2,32290,29590952,60.10867,-113.64258,0,NA
Canada,can,Americas,1997,0.2,33310,29871092,60.10867,-113.64258,0,NA
Canada,can,Americas,1998,0.2,34389,30145148,60.10867,-113.64258,0,NA
Canada,can,Americas,1999,0.2,35810,30420216,60.10867,-113.64258,0,NA
Canada,can,Americas,2000,0.2,37314,30701903,60.10867,-113.64258,0,NA
Canada,can,Americas,2001,0.2,37563,30991344,60.10867,-113.64258,0,NA
Canada,can,Americas,2002,0.2,38270,31288572,60.10867,-113.64258,0,NA
Canada,can,Americas,2003,0.2,38621,31596593,60.10867,-113.64258,0,NA
Canada,can,Americas,2004,0.2,39436,31918582,60.10867,-113.64258,0,NA
Canada,can,Americas,2005,0.2,40284,32256333,60.10867,-113.64258,0,NA
Canada,can,Americas,2006,0.2,41012,32611436,60.10867,-113.64258,0,NA
Canada,can,Americas,2007,0.2,41432,32982275,60.10867,-113.64258,0,NA
Canada,can,Americas,2008,0.2,41468,33363256,60.10867,-113.64258,0,NA
Canada,can,Americas,2009,0.3,39884,33746559,60.10867,-113.64258,49.99999999999998,NA
Canada,can,Americas,2010,0.3,40773,34126173,60.10867,-113.64258,0,NA
Cape Verde,cpv,Africa,1979,NA,886,281555,16,-24,NA,NA
Cape Verde,cpv,Africa,1980,NA,1189,285599,16,-24,NA,NA
Cape Verde,cpv,Africa,1981,NA,1269,290428,16,-24,NA,NA
Cape Verde,cpv,Africa,1982,NA,1276,296071,16,-24,NA,NA
Cape Verde,cpv,Africa,1983,NA,1366,302174,16,-24,NA,NA
Cape Verde,cpv,Africa,1984,NA,1385,308251,16,-24,NA,NA
Cape Verde,cpv,Africa,1985,NA,1469,313976,16,-24,NA,NA
Cape Verde,cpv,Africa,1986,NA,1474,319161,16,-24,NA,NA
Cape Verde,cpv,Africa,1987,NA,1538,323972,16,-24,NA,NA
Cape Verde,cpv,Africa,1988,NA,1546,328861,16,-24,NA,NA
Cape Verde,cpv,Africa,1989,NA,1589,334473,16,-24,NA,NA
Cape Verde,cpv,Africa,1990,NA,1609,341256,16,-24,NA,NA
Cape Verde,cpv,Africa,1991,NA,1597,349326,16,-24,NA,NA
Cape Verde,cpv,Africa,1992,NA,1728,358473,16,-24,NA,NA
Cape Verde,cpv,Africa,1993,NA,1827,368423,16,-24,NA,NA
Cape Verde,cpv,Africa,1994,NA,2120,378763,16,-24,NA,NA
Cape Verde,cpv,Africa,1995,NA,2361,389156,16,-24,NA,NA
Cape Verde,cpv,Africa,1996,NA,2568,399508,16,-24,NA,NA
Cape Verde,cpv,Africa,1997,NA,2794,409805,16,-24,NA,NA
Cape Verde,cpv,Africa,1998,NA,3082,419884,16,-24,NA,NA
Cape Verde,cpv,Africa,1999,NA,3363,429576,16,-24,NA,NA
Cape Verde,cpv,Africa,2000,NA,3772,438737,16,-24,NA,NA
Cape Verde,cpv,Africa,2001,NA,3784,447357,16,-24,NA,NA
Cape Verde,cpv,Africa,2002,NA,3910,455396,16,-24,NA,NA
Cape Verde,cpv,Africa,2003,NA,4006,462675,16,-24,NA,NA
Cape Verde,cpv,Africa,2004,NA,4352,468985,16,-24,NA,NA
Cape Verde,cpv,Africa,2005,NA,4604,474224,16,-24,NA,NA
Cape Verde,cpv,Africa,2006,NA,4937,478265,16,-24,NA,NA
Cape Verde,cpv,Africa,2007,NA,5666,481278,16,-24,NA,NA
Cape Verde,cpv,Africa,2008,NA,6031,483824,16,-24,NA,NA
Cape Verde,cpv,Africa,2009,1,5941,486673,16,-24,NA,NA
Cape Verde,cpv,Africa,2010,1,6005,490379,16,-24,0,NA
Central African Republic,caf,Africa,1979,0.113034777,1145,2213888,7,21,NA,NA
Central African Republic,caf,Africa,1980,NA,1103,2274095,7,21,NA,NA
Central African Republic,caf,Africa,1981,NA,1088,2340259,7,21,NA,NA
Central African Republic,caf,Africa,1982,NA,1077,2411693,7,21,NA,NA
Central African Republic,caf,Africa,1983,NA,984,2485666,7,21,NA,NA
Central African Republic,caf,Africa,1984,NA,1019,2558432,7,21,NA,NA
Central African Republic,caf,Africa,1985,NA,998,2627424,7,21,NA,NA
Central African Republic,caf,Africa,1986,NA,991,2691312,7,21,NA,NA
Central African Republic,caf,Africa,1987,NA,942,2751163,7,21,NA,NA
Central African Republic,caf,Africa,1988,NA,933,2809720,7,21,NA,NA
Central African Republic,caf,Africa,1989,NA,939,2871005,7,21,NA,NA
Central African Republic,caf,Africa,1990,3.1,944,2937832,7,21,NA,NA
Central African Republic,caf,Africa,1991,4.6,918,3010950,7,21,48.38709677419353,NA
Central African Republic,caf,Africa,1992,6.3,839,3089141,7,21,36.956521739130444,NA
Central African Republic,caf,Africa,1993,7.9,821,3170848,7,21,25.396825396825395,NA
Central African Republic,caf,Africa,1994,9,841,3253698,7,21,13.924050632911378,NA
Central African Republic,caf,Africa,1995,9.7,881,3335840,7,21,7.777777777777772,NA
Central African Republic,caf,Africa,1996,10.1,827,3417163,7,21,4.123711340206193,NA
Central African Republic,caf,Africa,1997,10.1,852,3497910,7,21,0,NA
Central African Republic,caf,Africa,1998,10,873,3577028,7,21,-0.990099009900991,NA
Central African Republic,caf,Africa,1999,9.8,887,3653310,7,21,-1.9999999999999907,NA
Central African Republic,caf,Africa,2000,9.4,848,3726048,7,21,-4.081632653061229,NA
Central African Republic,caf,Africa,2001,8.9,870,3794677,7,21,-5.319148936170215,NA
Central African Republic,caf,Africa,2002,8.4,887,3859784,7,21,-5.61797752808989,NA
Central African Republic,caf,Africa,2003,7.8,825,3923294,7,21,-7.142857142857151,NA
Central African Republic,caf,Africa,2004,7.2,860,3987896,7,21,-7.692307692307687,NA
Central African Republic,caf,Africa,2005,6.6,853,4055608,7,21,-8.333333333333337,NA
Central African Republic,caf,Africa,2006,6.1,869,4127112,7,21,-7.57575757575758,NA
Central African Republic,caf,Africa,2007,5.5,892,4202104,7,21,-9.836065573770492,NA
Central African Republic,caf,Africa,2008,5.1,894,4280405,7,21,-7.272727272727275,NA
Central African Republic,caf,Africa,2009,5.1,892,4361492,7,21,0,NA
Central African Republic,caf,Africa,2010,4.9,901,4444973,7,21,-3.9215686274509665,NA
Chad,tcd,Africa,1979,0.039876698,946,4421448,15,19,NA,NA
Chad,tcd,Africa,1980,NA,891,4512795,15,19,NA,NA
Chad,tcd,Africa,1981,NA,880,4610964,15,19,NA,NA
Chad,tcd,Africa,1982,NA,884,4716073,15,19,NA,NA
Chad,tcd,Africa,1983,NA,983,4830055,15,19,NA,NA
Chad,tcd,Africa,1984,NA,994,4955088,15,19,NA,NA
Chad,tcd,Africa,1985,NA,1202,5092650,15,19,NA,NA
Chad,tcd,Africa,1986,NA,1122,5244158,15,19,NA,NA
Chad,tcd,Africa,1987,NA,1058,5409275,15,19,NA,NA
Chad,tcd,Africa,1988,NA,1185,5585528,15,19,NA,NA
Chad,tcd,Africa,1989,NA,1221,5769273,15,19,NA,NA
Chad,tcd,Africa,1990,1.1,1111,5958022,15,19,NA,NA
Chad,tcd,Africa,1991,1.3,1169,6151213,15,19,18.181818181818166,NA
Chad,tcd,Africa,1992,1.5,1223,6350174,15,19,15.384615384615374,NA
Chad,tcd,Africa,1993,1.7,999,6556628,15,19,13.33333333333333,NA
Chad,tcd,Africa,1994,1.9,1066,6773104,15,19,11.764705882352944,NA
Chad,tcd,Africa,1995,2.1,1044,7001634,15,19,10.526315789473696,NA
Chad,tcd,Africa,1996,2.3,1032,7242018,15,19,9.523809523809511,NA
Chad,tcd,Africa,1997,2.5,1054,7494143,15,19,8.69565217391306,NA
Chad,tcd,Africa,1998,2.7,1090,7760157,15,19,8.000000000000007,NA
Chad,tcd,Africa,1999,2.9,1045,8042713,15,19,7.407407407407396,NA
Chad,tcd,Africa,2000,3,998,8343321,15,19,3.4482758620689724,NA
Chad,tcd,Africa,2001,3.2,1073,8663599,15,19,6.666666666666665,NA
Chad,tcd,Africa,2002,3.3,1120,9002102,15,19,3.124999999999978,NA
Chad,tcd,Africa,2003,3.4,1237,9353516,15,19,3.0303030303030276,NA
Chad,tcd,Africa,2004,3.4,1592,9710498,15,19,0,NA
Chad,tcd,Africa,2005,3.5,1803,10067932,15,19,2.941176470588247,NA
Chad,tcd,Africa,2006,3.5,1755,10423616,15,19,0,NA
Chad,tcd,Africa,2007,3.5,1755,10779504,15,19,0,NA
Chad,tcd,Africa,2008,3.4,1753,11139740,15,19,-2.857142857142858,NA
Chad,tcd,Africa,2009,3.2,1772,11510535,15,19,-5.88235294117646,NA
Chad,tcd,Africa,2010,3.2,1953,11896380,15,19,0,NA
Chile,chl,Americas,1979,NA,7603,11070198,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1980,NA,8088,11234340,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1981,NA,8454,11400489,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1982,NA,7182,11569135,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1983,NA,6867,11742057,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1984,NA,7160,11921407,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1985,0.009688619,7193,12108576,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1986,NA,7483,12304203,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1987,NA,7851,12507488,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1988,NA,8288,12716508,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1989,NA,9016,12928491,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1990,0.06,9193,13141202,-33.45694,-70.64827,NA,NA
Chile,chl,Americas,1991,0.06,9747,13354054,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1992,0.1,10744,13566942,-33.45694,-70.64827,66.66666666666667,NA
Chile,chl,Americas,1993,0.1,11287,13778676,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1994,0.1,11725,13987999,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1995,0.1,12759,14193986,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1996,0.1,13498,14396020,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1997,0.1,14186,14594070,-33.45694,-70.64827,0,NA
Chile,chl,Americas,1998,0.2,14450,14788609,-33.45694,-70.64827,100,NA
Chile,chl,Americas,1999,0.2,14159,14980484,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2000,0.2,14614,15170387,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2001,0.3,14925,15358418,-33.45694,-70.64827,49.99999999999998,NA
Chile,chl,Americas,2002,0.3,15075,15544554,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2003,0.3,15499,15729268,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2004,0.3,16260,15913119,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2005,0.3,16985,16096571,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2006,0.4,17554,16279728,-33.45694,-70.64827,33.33333333333335,NA
Chile,chl,Americas,2007,0.4,18278,16462701,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2008,0.4,18698,16645940,-33.45694,-70.64827,0,NA
Chile,chl,Americas,2009,0.5,18329,16829957,-33.45694,-70.64827,25,NA
Chile,chl,Americas,2010,0.5,19204,17015048,-33.45694,-70.64827,0,NA
China,chn,Asia,1979,NA,1059,964155176,35,105,NA,NA
China,chn,Asia,1980,NA,1073,977837433,35,105,NA,NA
China,chn,Asia,1981,NA,1099,991553829,35,105,NA,NA
China,chn,Asia,1982,NA,1175,1005328574,35,105,NA,NA
China,chn,Asia,1983,NA,1229,1019698475,35,105,NA,NA
China,chn,Asia,1984,NA,1456,1035328572,35,105,NA,NA
China,chn,Asia,1985,NA,1557,1052622410,35,105,NA,NA
China,chn,Asia,1986,NA,1604,1071834975,35,105,NA,NA
China,chn,Asia,1987,NA,1652,1092646739,35,105,NA,NA
China,chn,Asia,1988,NA,1597,1114162025,35,105,NA,NA
China,chn,Asia,1989,NA,1474,1135128009,35,105,NA,NA
China,chn,Asia,1990,NA,1516,1154605773,35,105,NA,NA
China,chn,Asia,1991,NA,1634,1172327831,35,105,NA,NA
China,chn,Asia,1992,NA,1845,1188450231,35,105,NA,NA
China,chn,Asia,1993,NA,2078,1202982955,35,105,NA,NA
China,chn,Asia,1994,NA,2323,1216067023,35,105,NA,NA
China,chn,Asia,1995,NA,2551,1227841281,35,105,NA,NA
China,chn,Asia,1996,NA,2775,1238234851,35,105,NA,NA
China,chn,Asia,1997,NA,3000,1247259143,35,105,NA,NA
China,chn,Asia,1998,NA,3205,1255262566,35,105,NA,NA
China,chn,Asia,1999,NA,3419,1262713651,35,105,NA,NA
China,chn,Asia,2000,NA,3678,1269974572,35,105,NA,NA
China,chn,Asia,2001,NA,3955,1277188787,35,105,NA,NA
China,chn,Asia,2002,NA,4285,1284349938,35,105,NA,NA
China,chn,Asia,2003,NA,4685,1291485488,35,105,NA,NA
China,chn,Asia,2004,NA,5127,1298573031,35,105,NA,NA
China,chn,Asia,2005,NA,5675,1305600630,35,105,NA,NA
China,chn,Asia,2006,NA,6360,1312600877,35,105,NA,NA
China,chn,Asia,2007,NA,7225,1319625197,35,105,NA,NA
China,chn,Asia,2008,NA,7880,1326690636,35,105,NA,NA
China,chn,Asia,2009,NA,8565,1333807063,35,105,NA,NA
China,chn,Asia,2010,NA,9430,1340968737,35,105,NA,NA
Colombia,col,Americas,1979,NA,6200,27113510,4,-73.25,NA,NA
Colombia,col,Americas,1980,NA,6373,27737905,4,-73.25,NA,NA
Colombia,col,Americas,1981,NA,6441,28375995,4,-73.25,NA,NA
Colombia,col,Americas,1982,NA,6405,29027158,4,-73.25,NA,NA
Colombia,col,Americas,1983,NA,6421,29687096,4,-73.25,NA,NA
Colombia,col,Americas,1984,0.012153094,6518,30350082,4,-73.25,NA,NA
Colombia,col,Americas,1985,NA,6613,31011686,4,-73.25,NA,NA
Colombia,col,Americas,1986,NA,6887,31669780,4,-73.25,NA,NA
Colombia,col,Americas,1987,NA,7158,32324326,4,-73.25,NA,NA
Colombia,col,Americas,1988,NA,7371,32975533,4,-73.25,NA,NA
Colombia,col,Americas,1989,NA,7519,33624442,4,-73.25,NA,NA
Colombia,col,Americas,1990,0.2,7752,34271563,4,-73.25,NA,NA
Colombia,col,Americas,1991,0.3,7776,34916770,4,-73.25,49.99999999999998,NA
Colombia,col,Americas,1992,0.4,8014,35558683,4,-73.25,33.33333333333335,NA
Colombia,col,Americas,1993,0.5,8052,36195170,4,-73.25,25,NA
Colombia,col,Americas,1994,0.6,8366,36823539,4,-73.25,19.999999999999996,NA
Colombia,col,Americas,1995,0.6,8643,37441980,4,-73.25,0,NA
Colombia,col,Americas,1996,0.7,8664,38049040,4,-73.25,16.666666666666675,NA
Colombia,col,Americas,1997,0.8,8804,38645409,4,-73.25,14.285714285714302,NA
Colombia,col,Americas,1998,0.8,8701,39234059,4,-73.25,0,NA
Colombia,col,Americas,1999,0.9,8194,39819279,4,-73.25,12.5,NA
Colombia,col,Americas,2000,0.9,8414,40403959,4,-73.25,0,NA
Colombia,col,Americas,2001,0.8,8415,40988909,4,-73.25,-11.111111111111105,NA
Colombia,col,Americas,2002,0.8,8488,41572493,4,-73.25,0,NA
Colombia,col,Americas,2003,0.8,8683,42152147,4,-73.25,0,NA
Colombia,col,Americas,2004,0.7,9005,42724157,4,-73.25,-12.50000000000001,NA
Colombia,col,Americas,2005,0.7,9286,43285636,4,-73.25,0,NA
Colombia,col,Americas,2006,0.6,9759,43835744,4,-73.25,-14.28571428571428,NA
Colombia,col,Americas,2007,0.6,10278,44374647,4,-73.25,0,NA
Colombia,col,Americas,2008,0.5,10489,44901660,4,-73.25,-16.666666666666664,NA
Colombia,col,Americas,2009,0.5,10511,45416276,4,-73.25,0,NA
Colombia,col,Americas,2010,0.5,10777,45918101,4,-73.25,0,NA
Comoros,com,Africa,1979,NA,1583,297765,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1980,NA,1636,308518,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1981,NA,1640,318659,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1982,NA,1686,328355,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1983,NA,1712,337853,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1984,NA,1730,347548,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1985,NA,1719,357729,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1986,NA,1703,368443,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1987,NA,1687,379589,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1988,NA,1689,391133,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1989,NA,1621,403003,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1990,0.06,1595,415144,-12.23333,44.44553,NA,NA
Comoros,com,Africa,1991,0.06,1473,427556,-12.23333,44.44553,0,NA
Comoros,com,Africa,1992,0.06,1561,440252,-12.23333,44.44553,0,NA
Comoros,com,Africa,1993,0.06,1569,453188,-12.23333,44.44553,0,NA
Comoros,com,Africa,1994,0.06,1451,466309,-12.23333,44.44553,0,NA
Comoros,com,Africa,1995,0.06,1467,479574,-12.23333,44.44553,0,NA
Comoros,com,Africa,1996,0.06,1413,492979,-12.23333,44.44553,0,NA
Comoros,com,Africa,1997,0.06,1434,506525,-12.23333,44.44553,0,NA
Comoros,com,Africa,1998,0.06,1416,520180,-12.23333,44.44553,0,NA
Comoros,com,Africa,1999,0.06,1407,533909,-12.23333,44.44553,0,NA
Comoros,com,Africa,2000,0.06,1391,547696,-12.23333,44.44553,0,NA
Comoros,com,Africa,2001,0.06,1517,561525,-12.23333,44.44553,0,NA
Comoros,com,Africa,2002,0.06,1513,575428,-12.23333,44.44553,0,NA
Comoros,com,Africa,2003,0.06,1505,589500,-12.23333,44.44553,0,NA
Comoros,com,Africa,2004,0.06,1495,603869,-12.23333,44.44553,0,NA
Comoros,com,Africa,2005,0.06,1498,618632,-12.23333,44.44553,0,NA
Comoros,com,Africa,2006,0.06,1499,633814,-12.23333,44.44553,0,NA
Comoros,com,Africa,2007,0.06,1472,649404,-12.23333,44.44553,0,NA
Comoros,com,Africa,2008,0.06,1440,665414,-12.23333,44.44553,0,NA
Comoros,com,Africa,2009,0.1,1431,681845,-12.23333,44.44553,66.66666666666667,NA
Comoros,com,Africa,2010,0.1,1426,698695,-12.23333,44.44553,0,NA
Democratic Republic of the Congo,cod,Africa,1979,NA,1575,25656486,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1980,NA,1567,26357407,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1981,NA,1567,27049145,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1982,NA,1517,27741104,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1983,NA,1496,28448122,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1984,NA,1535,29190679,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1985,NA,1498,29985665,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1986,NA,1523,30829103,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1987,NA,1517,31721541,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1988,NA,1478,32688708,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1989,NA,1410,33763056,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1990,NA,1270,34962676,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1991,NA,1120,36309209,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1992,NA,963,37783835,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1993,NA,801,39314955,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1994,NA,742,40804011,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1995,NA,724,42183620,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1996,NA,698,43424997,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1997,NA,645,44558347,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1998,NA,622,45647949,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,1999,NA,583,46788238,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2000,NA,531,48048664,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2001,NA,506,49449015,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2002,NA,507,50971407,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2003,NA,520,52602208,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2004,NA,539,54314855,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2005,NA,556,56089536,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2006,NA,569,57926840,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2007,NA,588,59834875,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2008,NA,607,61809278,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2009,NA,607,63845097,-2.5,23.5,NA,NA
Democratic Republic of the Congo,cod,Africa,2010,NA,632,65938712,-2.5,23.5,NA,NA
Republic of Congo,cog,Africa,1979,0.01,3869,1749859,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1980,NA,4238,1801688,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1981,NA,4993,1855391,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1982,NA,5995,1910800,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1983,NA,6153,1967596,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1984,NA,6414,2025320,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1985,NA,6166,2083648,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1986,NA,5586,2142529,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1987,NA,5448,2202106,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1988,NA,5398,2262496,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1989,NA,5350,2323890,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1990,5.2,5264,2386467,-1,15.5,NA,NA
Republic of Congo,cog,Africa,1991,5.2,5249,2450125,-1,15.5,0,NA
Republic of Congo,cog,Africa,1992,5,5248,2514907,-1,15.5,-3.8461538461538547,NA
Republic of Congo,cog,Africa,1993,4.8,5062,2581306,-1,15.5,-4.0000000000000036,NA
Republic of Congo,cog,Africa,1994,4.6,4659,2649964,-1,15.5,-4.166666666666674,NA
Republic of Congo,cog,Africa,1995,4.4,4715,2721277,-1,15.5,-4.347826086956507,NA
Republic of Congo,cog,Africa,1996,4.3,4782,2795903,-1,15.5,-2.272727272727282,NA
Republic of Congo,cog,Africa,1997,4.1,4618,2873638,-1,15.5,-4.651162790697683,NA
Republic of Congo,cog,Africa,1998,4,4657,2953011,-1,15.5,-2.4390243902438935,NA
Republic of Congo,cog,Africa,1999,3.9,4413,3031969,-1,15.5,-2.500000000000002,NA
Republic of Congo,cog,Africa,2000,3.9,4623,3109269,-1,15.5,0,NA
Republic of Congo,cog,Africa,2001,3.8,4680,3183883,-1,15.5,-2.564102564102566,NA
Republic of Congo,cog,Africa,2002,3.8,4778,3256867,-1,15.5,0,NA
Republic of Congo,cog,Africa,2003,3.7,4702,3331564,-1,15.5,-2.631578947368407,NA
Republic of Congo,cog,Africa,2004,3.7,4745,3412592,-1,15.5,0,NA
Republic of Congo,cog,Africa,2005,3.6,4978,3503086,-1,15.5,-2.7027027027027084,NA
Republic of Congo,cog,Africa,2006,3.6,5138,3604595,-1,15.5,0,NA
Republic of Congo,cog,Africa,2007,3.5,4905,3715665,-1,15.5,-2.777777777777779,NA
Republic of Congo,cog,Africa,2008,3.5,5022,3832771,-1,15.5,0,NA
Republic of Congo,cog,Africa,2009,3.3,5236,3950786,-1,15.5,-5.714285714285716,NA
Republic of Congo,cog,Africa,2010,3.3,5533,4066078,-1,15.5,0,NA
Costa Rica,cri,Americas,1979,NA,7607,2326708,10,-84,NA,NA
Costa Rica,cri,Americas,1980,NA,7537,2389309,10,-84,NA,NA
Costa Rica,cri,Americas,1981,NA,7190,2454127,10,-84,NA,NA
Costa Rica,cri,Americas,1982,NA,6508,2521163,10,-84,NA,NA
Costa Rica,cri,Americas,1983,NA,6505,2589932,10,-84,NA,NA
Costa Rica,cri,Americas,1984,NA,6820,2659772,10,-84,NA,NA
Costa Rica,cri,Americas,1985,NA,6683,2730231,10,-84,NA,NA
Costa Rica,cri,Americas,1986,NA,6851,2800986,10,-84,NA,NA
Costa Rica,cri,Americas,1987,NA,6984,2872214,10,-84,NA,NA
Costa Rica,cri,Americas,1988,NA,7036,2944560,10,-84,NA,NA
Costa Rica,cri,Americas,1989,NA,7253,3018953,10,-84,NA,NA
Costa Rica,cri,Americas,1990,0.06,7333,3095994,10,-84,NA,NA
Costa Rica,cri,Americas,1991,0.06,7337,3175654,10,-84,0,NA
Costa Rica,cri,Americas,1992,0.06,7816,3257463,10,-84,0,NA
Costa Rica,cri,Americas,1993,0.06,8196,3341005,10,-84,0,NA
